Date,Argentina,Australia,Austria,Belgium,Brazil,Canada,China,Denmark,Finland,France,Germany,Greece,Hong Kong,India,Indonesia,Ireland,Israel,Italy,Japan,Korea,Mexico,Netherlands,New Zealand,Norway,Philippines,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,United Kingdom,USA
2012-08-31,8e-05,-0.00825,0.01619,0.05765,0.00159,0.04079,-0.03193,0.03201,0.0575,0.05827,0.05201,0.09211,0.00425,0.00996,-0.03566,-0.00862,-0.02713,0.10941,-0.00764,-0.00879,-0.02323,0.03797,0.00328,0.06862,-0.02731,0.09768,-0.01385,0.13188,0.00092,0.02267,0.01908,-0.00137,0.04141,0.02629,0.02077
2012-09-28,0.02113,0.02108,0.06181,0.02943,0.02712,0.03442,0.06023,0.02198,0.03837,0.00924,0.05639,-0.07882,0.07517,0.14555,0.05248,0.05218,0.03913,0.01852,0.01342,0.06952,0.06797,0.01206,0.04903,0.02217,0.04801,0.05881,0.0293,0.05682,0.03884,0.03094,0.07207,0.07336,-0.00051,0.02162,0.02385
2012-10-31,-0.07393,0.02637,0.06108,-0.00605,-0.01446,-0.00533,0.05694,-0.00845,0.02437,0.02693,0.01643,0.16722,0.01416,-0.03873,0.02601,-0.00718,0.00852,0.03275,-0.01864,-0.02895,-0.00333,0.03253,0.00896,-0.0113,0.02793,0.03381,-0.0157,0.02235,-0.02366,0.02627,-0.06112,-0.01721,0.10393,0.0045,-0.01933
2012-11-30,0.0501,0.00305,0.05465,0.04838,-0.03109,-0.00634,0.01864,0.01686,0.05391,0.04086,0.0261,0.07032,0.02897,0.04369,-0.03362,-0.02075,0.01214,0.01934,0.02369,0.02646,0.01576,0.02956,0.014,0.00633,0.05421,-0.02468,0.01619,0.01726,0.03181,0.03939,0.07191,0.01529,0.00263,0.00975,0.00357
2012-12-31,0.18339,0.02803,0.05765,0.01878,0.0705,0.0128,0.04807,0.02421,0.04402,0.03444,0.04023,0.02507,0.00853,-0.00046,0.01599,0.05823,-0.06319,0.03596,0.05177,0.05142,0.04086,0.02747,0.01922,0.00962,0.02791,0.09227,0.02659,0.04241,0.04215,0.01285,0.00902,0.06069,0.06936,0.01981,0.00718
2013-01-31,0.16703,0.055,0.04347,0.03016,0.02827,0.01647,0.04119,0.11311,0.06872,0.05551,0.05106,0.13933,0.05825,0.04987,0.02244,0.0448,0.00569,0.08919,0.03668,-0.04092,0.05489,0.08026,0.09999,0.06632,0.07734,0.10533,0.01367,0.0569,0.08089,0.08631,0.00239,0.05844,0.01681,0.0378,0.0516
2013-02-28,-0.20808,0.03201,-0.0215,0.03114,-0.02636,-0.01568,-0.03933,-0.03057,-0.0205,-0.03384,-0.03919,0.03355,-0.0068,-0.07395,0.1009,0.03576,0.01879,-0.12591,0.02634,0.04561,-0.03154,-0.06744,-0.01573,-0.04062,0.08589,-0.08412,0.00012,-0.05866,0.01253,0.0045,0.00395,0.02165,-0.01587,-0.02917,0.01043
2013-03-29,0.11147,-0.01007,-0.06886,0.02432,-0.01449,0.00268,-0.04567,-0.04566,-0.02734,-0.01531,-0.01061,-0.03171,-0.01873,0.00046,0.00557,0.02971,0.04044,-0.05228,0.04072,-0.04361,0.03652,0.01491,-0.00244,-0.01806,0.00758,-0.01543,0.01382,-0.05964,-0.00787,0.01153,-0.00837,0.0117,0.08088,0.00674,0.03603
2013-04-30,0.04911,0.04628,0.06235,-0.00256,0.00841,-0.0164,0.01132,0.03691,0.0321,0.05611,0.02921,0.0009,0.02407,0.04179,0.0175,-0.01379,-0.01684,0.11555,0.08739,-0.02452,-0.02303,0.02753,0.06401,0.03063,0.0242,0.1089,0.02749,0.09466,0.00224,0.03025,0.04036,0.02274,0.00905,0.02762,0.01863
2013-05-31,-0.03521,-0.12755,-0.02111,-0.01763,-0.07353,-0.00695,-0.01323,-0.0399,-0.00412,0.00598,0.01946,-0.07847,-0.02594,-0.0329,-0.05088,-0.00394,-0.02079,-0.00081,-0.05714,0.00446,-0.0621,0.02307,-0.12902,-0.03006,-0.03229,-0.08431,-0.05679,-0.02983,-0.01231,-0.02671,-0.0008,-0.06865,-0.04577,-0.00341,0.01853
2013-06-28,-0.03315,-0.06582,-0.07764,-0.04302,-0.12636,-0.05834,-0.08871,-0.03783,-0.04258,-0.05115,-0.04213,-0.05491,-0.05651,-0.06907,-0.04788,-0.02015,-0.01641,-0.11579,0.01659,-0.08186,-0.03623,-0.03596,-0.03296,-0.08498,-0.08464,-0.05097,-0.04701,-0.07285,-0.06748,-0.01921,-0.02304,-0.05046,-0.13721,-0.05542,-0.01501
2013-07-31,0.09275,0.02826,0.07067,0.08009,-0.01572,0.05547,0.03952,0.08336,0.06191,0.09046,0.06502,0.11557,0.04154,-0.0307,-0.06836,0.07328,0.0121,0.10317,0.00599,0.03668,0.0169,0.09861,0.02938,0.08209,0.02538,0.04562,0.03478,0.12236,0.1104,0.03851,-0.00725,-0.02963,-0.04981,0.0651,0.05124
2013-08-30,0.12027,0.00693,0.04023,-0.01499,-0.02427,-0.01109,0.02393,0.0039,0.01858,-0.02233,-0.02602,0.0485,-0.0159,-0.10803,-0.15316,0.03866,-0.0327,0.00866,-0.02179,0.03769,-0.06646,-0.01508,-0.01674,-0.01749,-0.11937,0.01058,-0.06497,-0.02506,-0.02949,-0.01336,-0.01053,-0.11747,-0.1299,-0.0115,-0.02985
2013-09-30,0.12709,0.06645,0.06238,0.06679,0.12144,0.03664,0.04729,0.04424,0.17034,0.08133,0.08667,0.14245,0.05503,0.09026,-0.03817,0.04433,0.03376,0.06922,0.07687,0.06771,0.03217,0.05698,0.13529,0.02165,0.04478,0.04548,0.06677,0.1432,0.06869,0.06781,0.02651,0.09599,0.12809,0.05445,0.03149
2013-10-31,0.0785,0.05564,0.03211,0.04852,0.05733,0.03103,0.02468,0.01659,0.06549,0.04052,0.05705,0.16338,0.01991,0.10418,0.09197,0.07203,0.00266,0.1186,-0.0002,0.04466,0.03941,0.04739,0.01393,0.07029,0.07924,0.00583,0.03508,0.09221,0.00164,0.02559,0.04432,0.06424,0.05347,0.03311,0.04308
2013-11-29,0.20197,-0.0513,0.02501,-0.01023,-0.06818,-0.01054,0.04853,0.04705,0.0355,0.00084,0.04253,-0.03127,0.00861,-0.0341,-0.12233,0.04556,0.05809,-0.01891,0.01438,0.01248,0.02238,0.01261,-0.05352,-0.02598,-0.05886,0.03321,-0.01567,-0.00748,0.011,0.006,-0.01523,-0.08846,-0.04046,0.00633,0.02616
2013-12-31,-0.08982,-0.01895,-0.02844,0.03668,-0.04839,0.01415,-0.03433,0.03518,0.01179,0.01477,0.02785,-0.02301,0.00109,0.0327,-0.00887,-0.00728,-0.0033,0.00657,0.0072,-0.01646,0.0065,0.02242,-0.00511,0.01239,-0.06608,-0.02547,-0.01608,0.02211,0.03867,0.0105,0.01432,-0.07774,-0.15128,0.02615,0.02507
2014-01-31,-0.23854,-0.05423,-0.02481,-0.06118,-0.10771,-0.04347,-0.06699,0.0331,-0.07622,-0.04969,-0.05124,-0.00165,-0.05604,-0.03956,0.04256,0.02983,0.04003,0.00524,-0.03862,-0.05969,-0.06511,-0.05772,0.01593,-0.0643,0.00236,-0.02525,-0.06646,-0.02078,-0.03961,-0.01964,-0.03295,-0.02093,-0.13269,-0.04375,-0.03496
2014-02-28,0.19418,0.06917,0.02631,0.09162,0.03209,0.04298,0.02625,0.14825,0.10428,0.08462,0.06688,0.1707,0.04543,0.03355,0.10223,0.19219,0.06832,0.07129,-0.00564,0.03027,-0.03749,0.05886,0.07524,0.07543,0.09535,0.10698,0.03307,0.04455,0.0721,0.06489,0.01706,0.04269,0.0344,0.06574,0.04446
2014-03-31,0.16424,0.03473,-0.02959,-0.00154,0.10725,0.01219,-0.01687,-0.03217,-0.0266,-0.0028,-0.01743,0.01064,-0.02543,0.08641,0.05297,-0.07872,0.06024,0.06407,-0.02035,0.0013,0.05519,0.01136,0.05035,0.01201,-0.00635,0.01689,0.02568,0.02352,-0.01373,-0.00441,0.02793,0.04361,0.1656,-0.03655,0.00536
2014-04-30,0.02144,0.01853,0.00454,0.01789,0.02659,0.02732,-0.02308,0.00333,0.0036,0.02557,0.00414,-0.09303,0.02416,-0.01112,0.00164,0.00731,-0.02134,0.01444,-0.02592,0.01679,0.00201,-0.02127,0.03051,0.03703,0.04108,0.01381,0.02938,0.02921,-0.00832,0.00595,0.01188,0.03124,0.06427,0.04156,0.00486
2014-05-30,0.03845,0.00385,-0.01279,0.00254,-0.02042,0.00668,0.04033,-0.01191,0.02608,-0.00741,0.00098,-0.01137,0.03844,0.09328,0.00065,-0.03854,0.00491,-0.02169,0.03956,0.0377,0.02855,0.00778,-0.0627,0.03063,0.01805,-0.03644,0.0133,0.01951,0.00257,0.00609,0.03939,-0.03299,0.09266,0.00386,0.0215
2014-06-30,0.10735,-0.00408,-0.0096,0.01391,0.05092,0.05685,0.01857,0.03782,-0.01504,-0.01826,-0.00706,-0.00795,0.00351,0.03731,-0.01265,-0.06119,0.0328,-0.00945,0.05151,0.0083,0.03065,0.00959,0.01111,-0.00238,0.02569,-0.02503,-0.0021,0.0145,-0.018,-0.00556,0.04632,0.06764,-0.02399,0.00379,0.01981
2014-07-31,0.06157,0.02862,-0.11765,-0.04053,0.01683,-0.00236,0.07344,-0.02404,-0.00683,-0.0605,-0.06441,-0.08331,0.06124,0.00713,0.0808,-0.03585,0.00953,-0.05369,0.00575,0.01802,0.01221,-0.05306,-0.01668,-0.03777,0.00717,-0.15822,0.04007,-0.03497,-0.03178,-0.03979,-0.01236,0.01691,0.03935,-0.01364,-0.01531
2014-08-29,-0.13171,0.00278,-0.02239,0.02536,0.10773,0.02123,0.00188,-0.01391,0.00406,0.0111,-0.00895,-0.00165,-0.01236,0.02443,-0.01388,0.02913,-0.03076,-0.02251,-0.02194,-0.00801,0.04956,0.01729,-0.01097,0.01635,0.02547,-0.01511,-0.02193,-0.01341,-0.0024,0.02175,0.02931,0.04889,-0.03433,-0.00341,0.03786
2014-09-30,0.11322,-0.11904,-0.09385,-0.02231,-0.19393,-0.06664,-0.06752,-0.00151,-0.0261,-0.03666,-0.04202,-0.126,-0.07693,-0.01497,-0.0308,-0.02807,0.01711,-0.01719,-0.01325,-0.08204,-0.04171,-0.0138,-0.07821,-0.05838,0.00421,-0.09715,-0.04083,-0.03119,-0.02496,-0.02647,-0.07034,0.00042,-0.1214,-0.05326,-0.01713
2014-10-31,0.0317,0.05275,0.00738,-0.02038,0.00068,-0.03077,0.0429,-0.02394,-0.00472,-0.04457,-0.02024,-0.149,0.06729,0.03813,0.00169,-0.02327,-0.01128,-0.05831,-0.0131,-0.03155,-0.00507,-0.02212,-0.00823,-0.09924,-0.00546,-0.08601,-0.01289,-0.03933,-0.01571,-0.00742,0.02502,-0.00511,0.10453,-0.02516,0.02293
2014-11-28,-0.01196,-0.06992,0.02648,0.05345,-0.04809,-0.00106,0.0152,0.004,0.03157,0.03417,0.06367,0.02655,0.0043,0.01588,0.00723,0.07351,0.02353,-0.00033,0.00286,-0.02546,-0.04773,0.05395,-0.00025,-0.11079,0.01101,-0.05855,0.01154,0.02886,0.02629,0.03312,0.01419,0.0132,0.07439,0.00382,0.02424
2014-12-31,-0.09827,-0.02473,-0.10363,-0.03041,-0.11366,-0.02189,0.01147,-0.05944,-0.04552,-0.05095,-0.04419,-0.18629,-0.04154,-0.05982,-0.00538,-0.02916,-0.00349,-0.0813,-0.01532,-0.03219,-0.07722,-0.03413,0.02984,-0.06643,0.00011,-0.10532,-0.00862,-0.07268,-0.04416,-0.04672,-0.02175,-0.07162,-0.06022,-0.02758,-0.00477
2015-01-30,-0.05203,-0.01776,-0.07923,0.04377,-0.0662,-0.08536,0.02263,0.01897,0.01095,0.00691,0.01582,-0.29468,0.05531,0.07908,-0.01167,-0.03883,-0.01238,0.00014,0.02332,0.02327,-0.06023,0.00104,-0.02673,0.01215,0.06972,-0.0094,-0.02193,-0.0651,0.02167,0.00668,0.01029,0.03348,-0.00779,-0.01111,-0.02922
2015-02-27,0.20228,0.0686,0.16378,0.0518,0.02234,0.05827,0.0324,0.08415,0.03844,0.06536,0.06032,0.19804,-0.00556,0.01823,0.02159,0.13578,-0.00386,0.08374,0.06038,0.00382,0.07325,0.06517,0.04341,0.06415,0.01292,0.10231,-0.00094,0.07149,0.06823,0.04563,0.03664,0.00527,-0.0911,0.05863,0.05589
2015-03-31,0.09653,-0.03028,-0.03997,-0.03536,-0.11491,-0.03436,0.02407,0.0402,-0.03012,-0.02535,0.00305,-0.16641,0.0038,-0.04282,0.01002,-0.05872,0.1029,-0.01434,0.0088,0.01259,-0.02905,-0.01764,-0.05123,-0.05253,0.00821,-0.01767,0.00187,-0.00838,-0.04541,-0.01232,-0.00747,-0.02157,-0.0688,-0.0639,-0.01603
2015-04-30,-0.01254,0.01147,0.10373,0.01464,0.16294,0.06703,0.16669,0.05606,-0.03262,0.04707,-0.00562,0.08653,0.08967,-0.0655,-0.10411,0.06438,-0.00966,0.04039,0.03515,0.06649,0.00602,0.03395,0.01268,0.10665,-0.02753,0.10742,0.05764,0.03466,0.0097,0.0292,0.04517,-0.00693,0.00105,0.06494,0.00808
2015-05-29,-0.08972,-0.03446,-0.03449,-0.01469,-0.11938,-0.04644,-0.03896,-0.00814,-0.00148,-0.02775,-0.04108,-0.00878,-0.01031,0.02715,0.02212,0.00174,-0.00338,-0.00148,0.0125,-0.05705,0.0009,0.00383,-0.06853,-0.04436,-0.01459,-0.06559,-0.0563,-0.03663,-0.01403,0.00884,-0.00185,-0.03887,-0.00434,-0.00504,0.01104
2015-06-30,-0.04328,-0.04781,-0.03697,-0.00543,0.03589,-0.03137,-0.07086,-0.02332,-0.02327,-0.03036,-0.02631,-0.03508,-0.03121,-0.00066,-0.07313,0.01682,-0.00785,-0.02913,-0.01794,-0.04284,-0.00922,-0.02107,-0.07936,-0.03917,-0.01079,-0.03538,-0.01329,-0.02186,-0.03677,-0.04132,-0.03951,0.00351,-0.01138,-0.03804,-0.02059
2015-07-31,-0.10242,-0.00212,0.02873,0.02084,-0.12285,-0.03889,-0.10934,0.06081,0.03729,0.049,0.02688,-0.00839,-0.01667,0.01474,-0.04614,0.04696,0.13018,0.04136,0.00464,-0.08083,-0.02712,0.04285,0.01651,-0.02995,-0.0148,-0.00096,-0.05475,0.03325,0.01202,0.04411,-0.08421,-0.07732,-0.05709,0.01644,0.01881
2015-08-31,-0.01342,-0.12216,-0.07794,-0.06987,-0.14457,-0.0658,-0.11696,-0.05212,-0.07788,-0.0703,-0.07506,-0.35178,-0.13163,-0.08869,-0.08546,-0.01754,-0.08197,-0.0532,-0.05832,-0.05765,-0.0668,-0.08793,-0.06044,-0.11875,-0.07554,-0.07451,-0.1219,-0.07353,-0.06119,-0.06807,-0.08565,-0.0626,-0.10189,-0.08163,-0.06281
2015-09-30,-0.17388,-0.04788,-0.04455,-0.0298,-0.12105,-0.04914,-0.02332,-0.02997,-0.01275,-0.04219,-0.06184,-0.0064,-0.02573,0.00389,-0.1327,-0.0611,-0.09299,-0.03258,-0.07401,0.01756,-0.03704,-0.04811,-0.05264,-0.05623,-0.01993,-0.0471,-0.04467,-0.07589,-0.04389,-0.04471,-0.02996,-0.05669,-0.04933,-0.04577,-0.02819
2015-10-30,0.44943,0.05817,0.07374,0.09713,0.04962,0.0394,0.09064,0.00469,0.09697,0.08333,0.10613,0.10286,0.08496,0.01388,0.15794,0.03738,0.06977,0.04518,0.10072,0.1128,0.07023,0.07883,0.151,0.07035,0.02519,0.06201,0.0932,0.0713,0.04796,0.04434,0.05573,0.05331,0.12188,0.07021,0.08116
2015-11-30,-0.09885,-5e-05,0.01273,0.04112,-0.03254,-0.02156,-0.03402,0.03126,0.00033,-0.03004,0.0001,-0.25213,-0.03409,-0.04818,-0.00783,0.02912,-0.01207,-0.03325,-0.0103,-0.03508,-0.03141,-0.01889,-0.03014,-0.01632,-0.0362,-0.06553,-0.05547,-0.03672,-0.00015,-0.0322,-0.03365,-0.03544,-0.05879,-0.02681,0.00106
2015-12-31,-0.03797,0.02878,-0.01739,-0.01189,-0.05797,-0.07278,-0.01309,0.0293,-0.00081,-0.03473,-0.02648,-0.01785,0.0076,0.02433,0.05054,0.00176,0.02505,-0.0345,0.00215,-0.02838,-0.05103,-0.02707,0.05755,-0.06062,0.00645,0.04578,0.00291,-0.05756,-0.02327,0.00962,-0.00776,-0.07729,-0.05625,-0.03987,-0.01855
2016-01-29,0.03615,-0.08528,-0.09512,-0.02593,-0.07457,-0.02739,-0.12721,-0.04526,-0.03763,-0.04563,-0.0912,-0.21191,-0.09301,-0.06931,0.01655,-0.07578,-0.07658,-0.13557,-0.0823,-0.05657,-0.03391,-0.02793,-0.08219,-0.05347,-0.04955,-0.02566,-0.091,-0.08055,-0.07901,-0.07515,-0.04589,0.04034,0.01551,-0.06088,-0.05428
2016-02-29,0.08341,-0.01751,-0.01199,-0.0713,0.05612,0.03683,-0.02536,-0.02386,-0.06402,-0.01174,-0.02621,-0.10107,-0.00239,-0.07477,0.06111,-0.012,-0.02758,-0.05205,-0.02776,-0.0248,0.00809,-0.01646,0.05299,0.01398,-0.0051,-0.07385,0.03266,-0.03805,0.01274,-0.02374,0.04091,0.04126,0.03497,-0.01519,-0.00483
2016-03-31,-0.03576,0.12173,0.11273,0.07809,0.30334,0.09721,0.11898,0.05091,0.04537,0.05889,0.09878,0.23896,0.09266,0.12761,0.02911,0.03985,-0.00257,0.07804,0.03876,0.13933,0.11171,0.0795,0.13057,0.05686,0.1248,0.14403,0.11658,0.07936,0.06059,0.03801,0.08461,0.0702,0.15231,0.04281,0.06662
2016-04-29,0.03963,0.02831,0.04161,0.00345,0.1015,0.06445,-0.00207,0.0198,-0.02454,0.01507,0.0065,0.03165,0.00733,0.00476,-0.01522,-0.00506,0.02438,0.02498,0.04641,-0.00444,-0.00439,-0.00975,0.02494,0.06453,-0.03295,0.03318,-0.00365,0.04869,0.00273,0.01669,-0.05312,-0.00278,0.03261,0.03047,0.00379
2016-05-31,0.00059,-0.03141,-0.0778,0.0158,-0.13824,-0.03573,-0.00998,0.0155,-0.0008,-0.01372,-0.02363,0.11021,-0.01827,0.01761,-0.04474,0.024,-0.05159,-0.05724,-0.01024,-0.04693,-0.08101,0.00705,-0.00218,-0.04027,0.04328,-0.06156,-0.04973,-0.03003,-0.03158,-0.00641,0.01752,0.00088,-0.13853,-0.00985,0.01574
2016-06-30,0.03036,-0.00112,-0.0789,-0.01012,0.19344,0.00125,-0.0052,-0.04211,-0.02225,-0.06231,-0.05809,-0.25354,0.00486,0.01032,0.09149,-0.11608,-0.01502,-0.09753,-0.02595,0.04005,0.01068,-0.06316,0.03406,-0.01992,0.04556,-0.02231,0.04366,-0.10216,-0.0442,-0.00615,0.03292,0.0193,0.01713,-0.03917,0.00089
2016-07-29,-0.00518,0.08163,0.07644,0.01576,0.0982,0.03193,0.03328,0.04342,0.05206,0.05484,0.07391,0.06147,0.06837,0.05434,0.05776,0.04034,0.05777,0.04273,0.06477,0.06119,-0.00413,0.04797,0.10497,-0.00473,0.0208,0.05766,0.00081,0.05915,0.0372,0.02322,0.05548,0.07222,-0.05765,0.0271,0.03672
2016-08-31,-0.02644,-0.03366,0.02429,-0.00728,0.00548,0.00196,0.07355,-0.0662,-0.01441,-0.00511,0.02005,0.00259,0.00694,0.01034,0.01447,0.05462,-0.03832,0.00722,0.0035,0.03182,0.01138,0.02306,0.02141,0.01902,-0.01949,0.00231,-0.03499,0.01313,0.01558,-0.00643,0.01182,0.03011,0.01396,-0.00641,-0.00102
2016-09-30,0.05338,0.0208,0.05306,0.04061,0.00274,0.00861,0.02257,-0.04079,0.03599,0.01183,0.00389,-0.0532,0.0321,-0.00961,0.01965,-0.02375,-0.04047,-0.03035,0.00837,0.01365,-0.0333,0.01148,-0.02609,0.04336,-0.05669,-0.00269,0.01597,0.01354,0.02033,0.00747,0.02518,-0.03789,-0.00849,0.0094,-0.00044
2016-10-31,-0.00818,-0.02147,0.04076,-0.08569,0.13681,-0.0105,-0.01947,-0.06231,-0.06691,-0.00711,-0.01516,0.03316,-0.01164,-0.00608,-0.0002,-0.05371,-0.06877,0.01703,0.01321,-0.03651,0.04828,-0.02479,-0.05728,-0.01101,-0.02758,-0.01295,-0.04139,0.03106,-0.05352,-0.05425,0.01443,-0.02286,-0.00768,-0.05386,-0.0201
2016-11-30,-0.09049,-0.00409,-0.01781,-0.06226,-0.11397,0.02229,-0.01222,-0.07358,-0.02948,-0.01875,-0.03698,0.09504,-0.0194,-0.07522,-0.12469,0.01235,-0.04587,-0.03814,-0.02413,-0.02603,-0.1306,-0.03364,-0.0287,-0.00503,-0.1109,-0.07052,0.02114,-0.08482,0.00168,-0.02456,-0.02305,-0.0149,-0.15123,-0.00116,0.03332
2016-12-30,-0.02683,0.02347,0.04191,0.01976,0.00245,0.01555,-0.04096,0.04927,0.05569,0.05366,0.06972,0.01444,-0.0642,-0.0008,0.05219,0.04482,-0.0056,0.13011,0.00853,-0.00707,0.00464,0.0373,-0.02755,0.03402,0.00769,0.0582,-0.02047,0.08039,0.04361,0.04213,-0.01279,0.01981,0.0234,0.04057,0.01707
2017-01-31,0.18424,0.04266,0.05449,0.00028,0.10607,0.0355,0.06786,0.04443,-0.0067,0.00589,0.03117,-0.07676,0.07724,0.04335,0.00053,0.00502,0.00854,-0.02761,0.03716,0.07671,0.02203,0.01723,0.08825,0.06601,0.05747,-0.00653,0.08252,0.02333,0.05714,0.04008,0.04955,0.03713,0.03589,0.0125,0.01965
2017-02-28,0.00893,0.03065,-0.00019,0.01928,0.04009,-0.01666,0.03538,-0.00525,0.03408,0.00344,0.00415,0.02907,0.01943,0.0577,0.02357,-0.00366,0.03864,-0.00316,0.01086,0.03016,0.03289,0.03554,-0.00345,-0.02942,-0.01163,0.01512,0.023,0.00518,-0.00088,0.01546,0.0467,0.00389,0.0549,0.0124,0.03689
2017-03-31,0.12816,0.02054,0.03026,0.03062,-0.046,0.00146,0.02129,0.00941,0.03595,0.06134,0.04206,0.01472,0.02692,0.05766,0.03912,0.03047,0.00451,0.09297,-0.01114,0.05179,0.09629,0.05569,-0.07978,-0.02332,0.0107,0.07337,0.02219,0.11131,0.0249,0.01629,0.0175,0.03507,0.01075,0.01367,-0.00017
2017-04-28,0.02623,-0.00722,0.0967,0.03078,-0.00441,-0.02273,0.02659,0.07603,0.04823,0.05052,0.0282,0.11314,0.02948,0.01856,0.03085,0.03285,0.00488,0.01832,0.01047,0.01002,0.00527,0.0359,0.00879,-0.01064,0.05615,0.00187,-0.00141,0.04181,0.03924,0.02664,0.02054,-0.00784,0.09449,0.01723,0.00965
2017-05-31,0.05892,-0.04626,0.0777,0.03514,-0.052,-0.00379,0.0508,0.06114,0.06844,0.03788,0.03165,0.13019,0.02465,0.01691,0.01675,0.01935,-0.00653,0.04058,0.0295,0.08044,0.0009,0.04346,0.01755,0.04075,0.0239,0.06198,0.02872,0.04599,0.02602,0.05019,0.02419,0.00999,0.02949,0.04062,0.01106
2017-06-30,-0.03568,0.02704,0.01546,-0.0322,-0.01822,0.02807,0.01528,0.008,-0.00622,-0.01578,-0.01228,0.05542,0.00277,-0.01075,0.02443,-0.01661,0.06079,0.01021,0.00952,0.00818,0.05513,-0.01615,0.05159,-0.00974,-0.01228,-0.05857,0.01151,-0.01785,0.00816,-0.00182,0.03209,0.01155,0.03638,-0.02299,0.00481
2017-07-31,-0.0692,0.04447,0.08483,0.08497,0.10848,0.03781,0.08326,0.0442,0.02238,0.02754,0.01825,0.00808,0.03707,0.0737,0.00064,0.00514,-0.01899,0.07334,0.02018,0.03195,0.04058,0.06807,0.02954,0.11976,0.02175,0.05418,0.05078,0.04567,0.00802,0.00857,0.0123,0.02748,0.06076,0.02522,0.01917
2017-08-31,0.11066,-0.00995,0.01568,-0.0125,0.06006,-0.00044,0.03964,0.0319,-9e-05,0.01053,0.00243,0.0113,0.01336,-0.00847,-0.00475,-0.00877,-0.14668,0.01832,-0.00081,-0.0249,0.00796,-0.00658,-0.02768,0.02168,-0.02585,0.05041,-0.01931,-0.01392,0.01526,-0.00867,0.00949,0.03739,0.0457,-0.01601,0.00085
2017-09-29,0.10336,-0.01567,0.01947,0.01889,0.04156,0.03512,0.00842,-0.00359,0.00964,0.04208,0.05551,-0.14126,-0.00697,-0.03736,-0.00783,0.06095,0.03987,0.03546,0.0127,0.01973,-0.03585,0.02406,-0.0238,0.03801,0.03248,0.0171,-0.01384,0.0081,0.03046,0.01907,-0.03425,0.02769,-0.09721,0.03202,0.01904
2017-10-31,0.05589,0.01415,0.02085,0.01632,-0.03356,-0.00411,0.03965,0.01429,-0.02402,0.0145,0.01531,-0.02134,0.00326,0.0727,-7e-05,0.00426,-0.03103,-0.01398,0.04598,0.08404,-0.0771,0.00845,-0.06586,0.00668,0.00945,-0.01871,0.04975,-0.00191,-0.00388,-0.01683,0.06344,0.02468,0.00063,0.00406,0.02176
2017-11-30,-0.04705,-0.00179,0.02597,-0.02963,-0.03186,0.00458,0.01549,-0.01656,0.00175,0.00196,0.01198,-0.0051,0.03088,-0.00772,-0.00481,-0.01604,-0.01508,0.00432,0.02973,0.0,-0.00859,-0.0084,0.00272,-0.02173,0.00385,0.01784,0.03725,-0.00624,-0.0339,0.02134,-0.03319,0.01794,-0.07995,-0.00321,0.02789
2017-12-29,0.06258,0.04594,0.01045,-0.00919,0.039,0.03618,0.01902,0.02325,-0.00329,-0.00357,0.00028,0.16479,0.0269,0.04882,0.08546,0.04651,0.08528,-0.01532,0.00586,0.01917,-0.0011,0.00718,0.07796,0.0299,0.04952,-0.01849,0.00551,-0.01383,-0.0028,0.0136,0.01183,0.04856,0.12973,0.04857,0.00953
2018-01-31,0.02162,0.02955,0.10862,0.05364,0.16742,0.00758,0.12485,0.03121,0.06853,0.07009,0.05923,0.1177,0.04652,0.03398,0.03007,0.02596,0.04261,0.11374,0.04578,0.03575,0.07834,0.06341,0.03707,0.05957,-0.0133,0.04474,0.063,0.0866,0.06126,0.04277,0.07597,0.08465,0.04927,0.02985,0.05634
2018-02-28,-0.05627,-0.04179,-0.05669,-0.04153,-0.02749,-0.07455,-0.06408,-0.02749,0.02352,-0.04869,-0.0742,-0.08186,-0.0327,-0.0686,-0.03039,-0.07013,-0.0396,-0.05911,-0.01538,-0.06564,-0.0727,-0.05188,-0.07069,-0.02174,-0.04743,-0.04472,-0.0202,-0.08013,-0.05387,-0.06353,-0.03023,0.02061,-0.02065,-0.06988,-0.03872
2018-03-30,-0.02893,-0.0605,-0.02536,-0.00529,-0.02061,-0.01163,-0.03291,-0.02753,-0.0197,-0.01582,-0.01883,-0.09227,-0.02987,-0.03757,-0.07359,-0.02035,-0.05561,0.00294,-0.02871,0.02343,0.007,-0.00039,-0.0285,-0.01627,-0.06277,0.03299,-0.01474,-0.0199,-0.03969,-0.02788,0.01289,-0.02361,-0.08671,-0.00736,-0.0259
2018-04-30,-0.04676,0.02428,-0.01456,-0.04376,-0.04164,0.02218,-0.0005,-0.0238,0.02945,0.04418,0.01366,0.15746,0.0306,0.04111,-0.05063,0.01964,0.00749,0.05263,0.00666,0.02748,0.02119,0.00553,-0.0028,0.01414,-0.01295,-0.00657,0.0554,0.02036,-0.02163,-0.01338,-0.04571,-0.00975,-0.11617,0.04395,0.00292
2018-05-31,-0.22407,0.00718,-0.0888,-0.06104,-0.16533,0.01821,0.01455,-0.02629,-0.0241,-0.05018,-0.04817,-0.19109,-0.00139,-0.03717,-0.01917,0.03247,0.0719,-0.12781,-0.01052,-0.05241,-0.13941,-0.03726,0.03878,-0.02422,-0.04874,-0.01515,-0.07151,-0.0928,-0.02495,-0.03717,-0.00163,-0.05059,-0.13599,-0.01379,0.02198
